student_id,plan_name,plan_id,week,weekly_assessment_score,daily_avg_score,n
1033,"T1 Vocabulary",3355,2,100,100,2
1033,"T1 Vocabulary",3355,1,100,100,2
1147,"T1 Vocabulary",3355,1,100,100,3
1147,"T1 Vocabulary",3355,2,100,100,2
1186,"T1 Vocabulary",3355,1,100,100,3
1186,"T1 Vocabulary",3355,2,100,100,2
1264,"T1 Word Awareness",5,3,100,50,3
1264,"T1 Word Awareness",5,4,100,78,3
1264,"T1 Word Awareness",5,2,100,67,3
1332,"T1 Word Awareness",5,2,100,83,3
1332,"T1 Word Awareness",5,3,100,100,3
1332,"T1 Word Awareness",5,4,100,100,3
1354,"T1 Word Awareness",5,2,100,83,3
1354,"T1 Word Awareness",5,3,100,100,2
1354,"T1 Word Awareness",5,4,100,100,3
1370,"T1 Word Awareness",5,4,100,100,3
1370,"T1 Word Awareness",5,2,67,67,3
1370,"T1 Word Awareness",5,3,100,100,2
1512,"T1 Word Awareness",5,4,100,100,3
1610,"T1 Word Awareness",5,3,33,67,3
1610,"T1 Word Awareness",5,4,0,11,3
1018,"T1 Word Awareness",21,2,67,100,3
1171,"T1 Word Awareness",21,2,33,83,3
1180,"T1 Word Awareness",21,2,100,100,3
954,"T1 Word Awareness",70,1,100,100,3
954,"T1 Word Awareness",70,4,100,100,3
954,"T1 Word Awareness",70,2,100,100,2
954,"T1 Word Awareness",70,3,100,100,1
997,"T1 Word Awareness",70,3,100,100,3
997,"T1 Word Awareness",70,1,100,100,2
997,"T1 Word Awareness",70,4,100,100,3
997,"T1 Word Awareness",70,2,100,100,3
1206,"T1 Word Awareness",70,1,100,100,2
1206,"T1 Word Awareness",70,4,33,67,3
1206,"T1 Word Awareness",70,2,100,100,3
1206,"T1 Word Awareness",70,3,33,100,2
1310,"T1 Word Awareness",70,4,100,100,2
1310,"T1 Word Awareness",70,2,100,100,3
1310,"T1 Word Awareness",70,3,100,100,1
1436,"T1 Word Awareness",70,2,67,100,3
1436,"T1 Word Awareness",70,3,100,100,3
1436,"T1 Word Awareness",70,1,33,75,2
1436,"T1 Word Awareness",70,4,67,78,3
1603,"T1 Word Awareness",70,3,67,50,3
1603,"T1 Word Awareness",70,4,33,55,3
1097,"T1 Word Awareness",135,2,100,100,3
1235,"T1 Word Awareness",135,2,100,17,3
1291,"T1 Word Awareness",135,2,100,100,3
952,"T1 Word Awareness",136,2,100,100,2
1023,"T1 Word Awareness",136,2,100,100,3
1263,"T1 Word Awareness",136,2,100,100,3
1390,"T1 Word Awareness",136,2,0,25,2
973,"T1 Word Awareness",168,1,67,100,3
973,"T1 Word Awareness",168,2,33,100,2
987,"T1 Word Awareness",168,1,67,100,2
987,"T1 Word Awareness",168,2,0,100,3
1136,"T1 Word Awareness",168,1,0,83,3
1136,"T1 Word Awareness",168,2,33,100,2
1450,"T1 Word Awareness",168,1,33,83,3
1513,"T1 Word Awareness",168,1,67,100,3
947,"T1 Word Awareness",169,1,33,100,2
947,"T1 Word Awareness",169,2,33,100,2
989,"T1 Word Awareness",169,1,33,100,3
1015,"T1 Word Awareness",169,2,0,100,3
1015,"T1 Word Awareness",169,1,67,100,3
1196,"T1 Word Awareness",169,1,67,100,3
1196,"T1 Word Awareness",169,2,33,100,3
1262,"T1 Word Awareness",169,1,67,100,3
1262,"T1 Word Awareness",169,2,33,100,3
1300,"T1 Word Awareness",169,2,33,100,2
1300,"T1 Word Awareness",169,1,100,100,2
1431,"T1 Word Awareness",169,1,67,100,3
1100,"T1 Word Awareness",184,2,100,83,3
1100,"T1 Word Awareness",184,3,100,50,1
1160,"T1 Word Awareness",184,3,100,83,3
1160,"T1 Word Awareness",184,2,100,100,3
1419,"T1 Word Awareness",184,2,100,100,3
1489,"T1 Word Awareness",184,3,100,83,3
1489,"T1 Word Awareness",184,2,100,100,3
1102,"T1 Word Awareness",201,2,100,100,3
1102,"T1 Word Awareness",201,1,33,100,3
1128,"T1 Word Awareness",201,1,100,100,3
1128,"T1 Word Awareness",201,2,100,100,3
1247,"T1 Word Awareness",201,1,100,100,2
1247,"T1 Word Awareness",201,2,100,100,3
1344,"T1 Word Awareness",201,2,100,100,3
1344,"T1 Word Awareness",201,1,100,100,3
1500,"T1 Word Awareness",201,2,100,100,3
1500,"T1 Word Awareness",201,1,33,100,3
1506,"T1 Word Awareness",201,1,100,100,2
1506,"T1 Word Awareness",201,2,100,100,3
967,"T1 Word Awareness",217,1,100,100,3
967,"T1 Word Awareness",217,4,100,100,3
967,"T1 Word Awareness",217,2,100,100,3
967,"T1 Word Awareness",217,3,100,100,3
1130,"T1 Word Awareness",217,2,100,67,3
1130,"T1 Word Awareness",217,3,100,33,3
1130,"T1 Word Awareness",217,1,67,67,3
1130,"T1 Word Awareness",217,4,100,89,3
1398,"T1 Word Awareness",217,1,0,33,3
1398,"T1 Word Awareness",217,2,0,0,3
1398,"T1 Word Awareness",217,4,100,100,3
1484,"T1 Word Awareness",217,3,100,67,3
1484,"T1 Word Awareness",217,1,67,100,3
1484,"T1 Word Awareness",217,4,100,100,3
1484,"T1 Word Awareness",217,2,67,83,3
1653,"T1 Word Awareness",217,4,100,89,3
909,"T1 Word Awareness",218,1,100,100,3
909,"T1 Word Awareness",218,4,100,100,2
909,"T1 Word Awareness",218,2,67,83,3
909,"T1 Word Awareness",218,3,100,100,3
1335,"T1 Word Awareness",218,2,67,83,3
1335,"T1 Word Awareness",218,3,100,50,2
1335,"T1 Word Awareness",218,1,67,83,3
1410,"T1 Word Awareness",218,2,100,83,3
1410,"T1 Word Awareness",218,3,67,100,2
1410,"T1 Word Awareness",218,1,100,100,3
1410,"T1 Word Awareness",218,4,33,34,2
1491,"T1 Word Awareness",218,3,100,100,2
1491,"T1 Word Awareness",218,1,33,17,3
1491,"T1 Word Awareness",218,4,100,67,2
1491,"T1 Word Awareness",218,2,33,0,3
1589,"T1 Word Awareness",218,2,67,50,3
1589,"T1 Word Awareness",218,3,100,25,2
1589,"T1 Word Awareness",218,1,100,100,3
1589,"T1 Word Awareness",218,4,100,50,2
1023,"T1 Word Awareness",219,1,100,83,3
1023,"T1 Word Awareness",219,3,100,100,3
1093,"T1 Word Awareness",219,1,100,83,3
1093,"T1 Word Awareness",219,3,67,100,3
1190,"T1 Word Awareness",219,3,100,100,3
1190,"T1 Word Awareness",219,1,33,83,3
1253,"T1 Word Awareness",219,1,33,50,2
1253,"T1 Word Awareness",219,3,100,67,3
1523,"T1 Word Awareness",219,3,100,100,3
1106,"T1 Word Awareness",220,1,100,100,3
1106,"T1 Word Awareness",220,2,100,100,3
1106,"T1 Word Awareness",220,3,100,100,3
1122,"T1 Word Awareness",220,1,100,67,3
1122,"T1 Word Awareness",220,2,67,83,3
1122,"T1 Word Awareness",220,3,100,83,3
1482,"T1 Word Awareness",220,3,100,100,3
1482,"T1 Word Awareness",220,1,100,100,3
1482,"T1 Word Awareness",220,2,67,100,3
1501,"T1 Word Awareness",220,3,100,100,3
1501,"T1 Word Awareness",220,1,100,100,3
1501,"T1 Word Awareness",220,2,100,100,3
926,"T1 Word Awareness",234,1,100,100,3
1090,"T1 Word Awareness",234,1,0,100,3
1469,"T1 Word Awareness",234,1,100,100,3
1123,"T1 Word Awareness",249,2,67,100,2
1123,"T1 Word Awareness",249,4,100,100,3
1123,"T1 Word Awareness",249,1,67,67,3
1159,"T1 Word Awareness",249,4,0,0,3
1461,"T1 Word Awareness",249,2,67,83,3
1461,"T1 Word Awareness",249,4,100,67,3
976,"T1 Word Awareness",251,2,67,100,2
976,"T1 Word Awareness",251,4,100,100,3
976,"T1 Word Awareness",251,1,67,100,3
1483,"T1 Word Awareness",251,1,67,67,3
1483,"T1 Word Awareness",251,2,67,67,3
1483,"T1 Word Awareness",251,4,67,100,2
1498,"T1 Word Awareness",251,1,33,67,3
1498,"T1 Word Awareness",251,2,67,100,1
1498,"T1 Word Awareness",251,4,100,67,3
1055,"T1 Word Awareness",265,2,33,100,3
1446,"T1 Word Awareness",265,2,67,100,3
1446,"T1 Word Awareness",265,1,67,83,3
1497,"T1 Word Awareness",265,1,67,100,3
1075,"T1 Word Awareness",266,2,67,100,3
1075,"T1 Word Awareness",266,1,67,100,3
1087,"T1 Word Awareness",266,1,100,100,3
1087,"T1 Word Awareness",266,2,100,100,3
1426,"T1 Word Awareness",266,1,67,100,3
1426,"T1 Word Awareness",266,2,67,100,3
1150,"T1 Word Awareness",281,1,100,100,3
1150,"T1 Word Awareness",281,4,100,100,3
1421,"T1 Word Awareness",281,4,100,100,3
1421,"T1 Word Awareness",281,1,100,100,3
1510,"T1 Word Awareness",281,4,100,100,2
1127,"T1 Word Awareness",282,4,100,100,3
1127,"T1 Word Awareness",282,1,100,100,3
1215,"T1 Word Awareness",282,4,100,100,3
1215,"T1 Word Awareness",282,1,100,100,3
1381,"T1 Word Awareness",282,1,100,100,3
981,"T1 Word Awareness",329,1,67,100,2
1169,"T1 Word Awareness",377,1,33,100,3
1169,"T1 Word Awareness",377,2,67,83,3
1205,"T1 Word Awareness",377,2,100,100,3
1205,"T1 Word Awareness",377,1,100,100,3
923,"T1 Word Awareness",409,2,33,100,3
923,"T1 Word Awareness",409,4,67,100,3
923,"T1 Word Awareness",409,1,67,100,3
1006,"T1 Word Awareness",409,4,67,100,2
1006,"T1 Word Awareness",409,1,33,100,1
1045,"T1 Word Awareness",409,4,100,33,1
1119,"T1 Word Awareness",409,1,33,50,1
1119,"T1 Word Awareness",409,4,100,84,2
1155,"T1 Word Awareness",409,1,67,100,2
1155,"T1 Word Awareness",409,2,33,100,2
1155,"T1 Word Awareness",409,4,100,100,3
1188,"T1 Word Awareness",409,1,67,100,3
1188,"T1 Word Awareness",409,2,33,100,3
1188,"T1 Word Awareness",409,4,100,100,2
1229,"T1 Word Awareness",409,1,67,100,2
1229,"T1 Word Awareness",409,2,0,100,3
953,"T1 Word Awareness",425,1,33,100,2
1158,"T1 Word Awareness",425,1,0,100,3
1158,"T1 Word Awareness",425,2,0,100,3
1164,"T1 Word Awareness",425,1,33,100,3
1164,"T1 Word Awareness",425,2,100,100,3
1189,"T1 Word Awareness",425,1,0,100,2
1350,"T1 Word Awareness",425,1,0,100,3
960,"T1 Word Awareness",426,1,100,100,3
982,"T1 Word Awareness",426,1,67,100,3
1053,"T1 Word Awareness",426,1,100,100,3
1053,"T1 Word Awareness",426,2,100,100,3
1101,"T1 Word Awareness",426,1,100,100,3
1140,"T1 Word Awareness",426,1,100,100,3
1186,"T1 Word Awareness",426,1,100,100,3
931,"T1 Word Awareness",427,1,100,100,3
949,"T1 Word Awareness",427,1,100,100,3
1033,"T1 Word Awareness",427,1,100,100,3
1110,"T1 Word Awareness",427,1,100,100,2
1314,"T1 Word Awareness",427,1,100,100,3
1357,"T1 Word Awareness",427,1,100,100,2
1103,"T1 Word Awareness",441,3,100,100,3
1103,"T1 Word Awareness",441,1,100,100,3
1103,"T1 Word Awareness",441,2,100,100,3
1297,"T1 Word Awareness",441,2,33,100,2
1297,"T1 Word Awareness",441,3,100,100,3
1297,"T1 Word Awareness",441,1,67,83,3
959,"T1 Word Awareness",490,2,33,100,3
959,"T1 Word Awareness",490,3,100,100,3
959,"T1 Word Awareness",490,1,100,100,1
970,"T1 Word Awareness",490,3,100,100,3
970,"T1 Word Awareness",490,2,67,100,3
1161,"T1 Word Awareness",490,3,100,100,3
1161,"T1 Word Awareness",490,2,67,100,2
1334,"T1 Word Awareness",490,3,100,100,3
1412,"T1 Word Awareness",490,3,0,100,2
1412,"T1 Word Awareness",490,1,100,100,3
1454,"T1 Word Awareness",490,3,100,100,3
1454,"T1 Word Awareness",490,1,67,33,3
1454,"T1 Word Awareness",490,2,67,100,2
903,"T1 Word Awareness",491,2,33,83,3
903,"T1 Word Awareness",491,3,100,67,3
903,"T1 Word Awareness",491,1,67,75,2
905,"T1 Word Awareness",491,3,67,83,3
905,"T1 Word Awareness",491,1,100,100,3
919,"T1 Word Awareness",491,3,67,83,3
919,"T1 Word Awareness",491,1,33,33,3
919,"T1 Word Awareness",491,2,0,100,3
966,"T1 Word Awareness",491,2,33,67,3
966,"T1 Word Awareness",491,3,33,100,2
966,"T1 Word Awareness",491,1,67,67,3
974,"T1 Word Awareness",491,2,33,100,3
974,"T1 Word Awareness",491,3,67,83,3
974,"T1 Word Awareness",491,1,100,100,3
1463,"T1 Word Awareness",491,2,0,100,2
1463,"T1 Word Awareness",491,3,100,100,3
1463,"T1 Word Awareness",491,1,67,100,3
890,"T1 Word Awareness",506,1,100,100,2
890,"T1 Word Awareness",506,4,100,100,3
890,"T1 Word Awareness",506,2,100,100,3
890,"T1 Word Awareness",506,3,100,100,1
924,"T1 Word Awareness",506,3,100,100,2
924,"T1 Word Awareness",506,1,100,100,3
924,"T1 Word Awareness",506,4,67,67,3
924,"T1 Word Awareness",506,2,33,100,3
999,"T1 Word Awareness",506,1,100,100,2
999,"T1 Word Awareness",506,4,100,100,3
999,"T1 Word Awareness",506,2,100,100,3
999,"T1 Word Awareness",506,3,100,100,2
1246,"T1 Word Awareness",506,3,100,100,2
1246,"T1 Word Awareness",506,1,100,100,3
1246,"T1 Word Awareness",506,4,100,100,3
1246,"T1 Word Awareness",506,2,100,100,3
15,"T1 Word Awareness",522,1,100,100,1
15,"T1 Word Awareness",522,2,67,100,3
52,"T1 Word Awareness",522,2,100,100,3
52,"T1 Word Awareness",522,1,100,100,2
56,"T1 Word Awareness",522,1,100,100,2
56,"T1 Word Awareness",522,2,100,100,3
73,"T1 Word Awareness",522,1,100,100,2
73,"T1 Word Awareness",522,2,100,67,3
81,"T1 Word Awareness",522,1,100,100,2
81,"T1 Word Awareness",522,2,67,100,2
87,"T1 Word Awareness",522,2,100,100,2
87,"T1 Word Awareness",522,1,100,100,2
14,"T1 Word Awareness",523,1,100,100,3
14,"T1 Word Awareness",523,2,33,75,2
17,"T1 Word Awareness",523,1,100,100,3
17,"T1 Word Awareness",523,2,100,100,3
36,"T1 Word Awareness",523,1,100,100,3
36,"T1 Word Awareness",523,2,100,100,3
62,"T1 Word Awareness",523,2,33,67,3
62,"T1 Word Awareness",523,1,100,100,2
63,"T1 Word Awareness",523,1,100,100,1
63,"T1 Word Awareness",523,2,0,100,2
3,"T1 Word Awareness",538,1,100,100,3
25,"T1 Word Awareness",538,1,100,100,3
48,"T1 Word Awareness",538,1,100,100,3
69,"T1 Word Awareness",538,1,100,100,3
25,"T1 Word Awareness",539,3,100,100,3
35,"T1 Word Awareness",539,1,100,100,1
35,"T1 Word Awareness",539,3,100,100,3
885,"T1 Word Awareness",539,3,33,50,1
11,"T1 Word Awareness",554,1,100,100,2
40,"T1 Word Awareness",554,1,33,100,3
72,"T1 Word Awareness",554,1,67,100,3
22,"T1 Word Awareness",570,1,100,100,3
22,"T1 Word Awareness",570,2,67,100,3
22,"T1 Word Awareness",570,4,100,100,3
65,"T1 Word Awareness",570,1,100,100,3
65,"T1 Word Awareness",570,2,67,100,3
77,"T1 Word Awareness",570,1,100,100,3
77,"T1 Word Awareness",570,2,67,67,3
77,"T1 Word Awareness",570,4,33,33,3
78,"T1 Word Awareness",570,1,67,100,3
78,"T1 Word Awareness",570,2,67,67,3
78,"T1 Word Awareness",570,4,100,61,3
86,"T1 Word Awareness",570,1,100,100,3
86,"T1 Word Awareness",570,2,100,100,3
91,"T1 Word Awareness",570,1,100,100,3
91,"T1 Word Awareness",570,2,100,100,3
55,"T1 Word Awareness",571,2,100,50,3
55,"T1 Word Awareness",571,1,33,100,3
95,"T1 Word Awareness",571,1,100,100,3
97,"T1 Word Awareness",571,1,100,100,3
102,"T1 Word Awareness",571,1,100,100,3
6,"T1 Word Awareness",586,2,100,100,3
6,"T1 Word Awareness",586,1,100,100,3
7,"T1 Word Awareness",586,3,100,100,1
7,"T1 Word Awareness",586,1,100,100,3
7,"T1 Word Awareness",586,2,100,100,3
31,"T1 Word Awareness",586,1,100,100,3
31,"T1 Word Awareness",586,2,100,100,3
66,"T1 Word Awareness",586,1,100,100,3
66,"T1 Word Awareness",586,2,100,100,3
67,"T1 Word Awareness",586,1,100,100,3
67,"T1 Word Awareness",586,2,100,100,3
67,"T1 Word Awareness",586,3,100,100,1
13,"T1 Word Awareness",587,1,100,100,3
13,"T1 Word Awareness",587,2,100,100,3
13,"T1 Word Awareness",587,3,100,100,2
71,"T1 Word Awareness",587,3,100,100,2
71,"T1 Word Awareness",587,1,67,100,2
71,"T1 Word Awareness",587,2,100,100,3
89,"T1 Word Awareness",587,3,100,100,2
89,"T1 Word Awareness",587,1,100,100,3
89,"T1 Word Awareness",587,2,100,100,3
686,"T1 Word Awareness",587,3,100,100,2
686,"T1 Word Awareness",587,1,100,100,3
686,"T1 Word Awareness",587,2,100,100,3
590,"T1 Word Awareness",650,1,100,100,3
597,"T1 Word Awareness",650,1,67,83,3
604,"T1 Word Awareness",650,1,100,100,3
606,"T1 Word Awareness",650,1,33,67,3
613,"T1 Word Awareness",650,1,100,100,3
623,"T1 Word Awareness",650,1,67,83,3
554,"T1 Word Awareness",651,1,67,100,3
569,"T1 Word Awareness",651,1,67,100,3
578,"T1 Word Awareness",651,1,67,100,3
603,"T1 Word Awareness",651,1,100,100,3
618,"T1 Word Awareness",651,1,100,100,2
782,"T1 Word Awareness",651,1,100,100,3
502,"T1 Word Awareness",666,2,100,100,2
505,"T1 Word Awareness",666,2,100,100,2
542,"T1 Word Awareness",666,2,100,75,2
474,"T1 Word Awareness",667,1,100,100,2
474,"T1 Word Awareness",667,2,33,75,2
499,"T1 Word Awareness",667,1,100,100,3
499,"T1 Word Awareness",667,2,100,100,2
515,"T1 Word Awareness",667,2,100,75,2
515,"T1 Word Awareness",667,1,100,100,3
529,"T1 Word Awareness",667,1,100,100,3
538,"T1 Word Awareness",667,1,100,100,3
538,"T1 Word Awareness",667,2,67,100,2
472,"T1 Word Awareness",682,1,100,100,3
479,"T1 Word Awareness",682,1,100,100,3
483,"T1 Word Awareness",682,1,100,100,3
504,"T1 Word Awareness",682,1,100,100,1
514,"T1 Word Awareness",682,1,100,100,3
685,"T1 Word Awareness",682,1,100,100,3
1657,"T1 Word Awareness",682,1,67,100,1
465,"T1 Word Awareness",714,1,100,75,2
480,"T1 Word Awareness",714,1,67,100,2
484,"T1 Word Awareness",714,1,100,100,2
492,"T1 Word Awareness",714,1,67,100,2
530,"T1 Word Awareness",714,1,100,100,2
496,"T1 Word Awareness",715,1,0,75,2
500,"T1 Word Awareness",715,1,100,100,2
520,"T1 Word Awareness",715,1,33,100,2
531,"T1 Word Awareness",715,1,67,100,2
704,"T1 Word Awareness",715,1,100,100,2
710,"T1 Word Awareness",750,1,100,100,3
710,"T1 Word Awareness",750,2,33,100,3
713,"T1 Word Awareness",750,2,67,100,1
716,"T1 Word Awareness",750,1,33,50,2
716,"T1 Word Awareness",750,2,0,0,2
719,"T1 Word Awareness",750,1,67,100,3
719,"T1 Word Awareness",750,2,33,100,3
724,"T1 Word Awareness",750,2,100,100,3
724,"T1 Word Awareness",750,1,100,100,3
711,"T1 Word Awareness",751,1,67,100,3
718,"T1 Word Awareness",751,1,100,100,3
723,"T1 Word Awareness",751,1,33,100,3
879,"T1 Word Awareness",751,1,100,100,3
730,"T1 Word Awareness",769,1,67,67,3
730,"T1 Word Awareness",769,2,100,67,3
734,"T1 Word Awareness",769,2,100,83,3
734,"T1 Word Awareness",769,1,67,50,3
737,"T1 Word Awareness",769,1,100,100,3
737,"T1 Word Awareness",769,2,100,83,3
741,"T1 Word Awareness",769,1,100,100,2
1600,"T1 Word Awareness",769,1,100,75,2
728,"T1 Word Awareness",770,1,33,67,3
728,"T1 Word Awareness",770,2,100,100,3
733,"T1 Word Awareness",770,2,100,100,1
735,"T1 Word Awareness",770,1,67,100,3
735,"T1 Word Awareness",770,2,100,100,3
736,"T1 Word Awareness",770,1,0,0,2
736,"T1 Word Awareness",770,2,0,50,3
742,"T1 Word Awareness",770,1,100,100,3
742,"T1 Word Awareness",770,2,100,100,1
1596,"T1 Word Awareness",770,1,100,75,2
747,"T1 Word Awareness",786,2,100,100,3
747,"T1 Word Awareness",786,4,100,100,2
755,"T1 Word Awareness",786,4,100,100,2
755,"T1 Word Awareness",786,2,0,17,3
757,"T1 Word Awareness",786,4,100,100,2
757,"T1 Word Awareness",786,2,100,50,3
761,"T1 Word Awareness",786,2,100,100,3
761,"T1 Word Awareness",786,4,100,100,2
743,"T1 Word Awareness",787,2,33,83,3
746,"T1 Word Awareness",787,2,100,100,3
748,"T1 Word Awareness",787,2,100,100,3
750,"T1 Word Awareness",787,2,67,100,3
751,"T1 Word Awareness",787,2,100,100,3
763,"T1 Word Awareness",802,2,67,100,3
766,"T1 Word Awareness",802,2,100,100,3
767,"T1 Word Awareness",802,2,100,100,3
772,"T1 Word Awareness",802,2,100,67,3
771,"T1 Word Awareness",803,2,100,100,3
777,"T1 Word Awareness",803,2,67,100,3
778,"T1 Word Awareness",803,2,67,83,3
342,"T1 Word Awareness",848,2,100,100,3
342,"T1 Word Awareness",848,1,100,100,3
344,"T1 Word Awareness",848,1,100,100,3
344,"T1 Word Awareness",848,2,100,100,2
348,"T1 Word Awareness",848,1,100,50,3
348,"T1 Word Awareness",848,2,100,83,3
369,"T1 Word Awareness",848,2,100,67,3
369,"T1 Word Awareness",848,1,50,33,3
345,"T1 Word Awareness",849,2,100,100,2
345,"T1 Word Awareness",849,3,100,100,3
345,"T1 Word Awareness",849,1,100,100,3
351,"T1 Word Awareness",849,2,100,100,1
361,"T1 Word Awareness",849,1,100,67,3
361,"T1 Word Awareness",849,2,100,83,3
361,"T1 Word Awareness",849,3,100,100,3
346,"T1 Word Awareness",850,1,100,83,3
346,"T1 Word Awareness",850,2,100,100,3
354,"T1 Word Awareness",850,1,100,100,3
354,"T1 Word Awareness",850,2,100,100,2
365,"T1 Word Awareness",850,2,100,100,3
365,"T1 Word Awareness",850,1,100,83,3
368,"T1 Word Awareness",850,1,100,100,3
368,"T1 Word Awareness",850,2,100,100,3
374,"T1 Word Awareness",850,1,100,100,3
374,"T1 Word Awareness",850,2,100,100,3
784,"T1 Word Awareness",897,3,100,100,1
788,"T1 Word Awareness",897,1,100,100,3
796,"T1 Word Awareness",897,2,33,100,2
813,"T1 Word Awareness",897,1,67,100,2
813,"T1 Word Awareness",897,2,33,100,2
813,"T1 Word Awareness",897,3,100,100,1
815,"T1 Word Awareness",897,2,33,100,2
815,"T1 Word Awareness",897,3,100,83,3
826,"T1 Word Awareness",897,1,100,100,3
1598,"T1 Word Awareness",897,2,33,100,2
1598,"T1 Word Awareness",897,3,33,100,2
1791,"T1 Word Awareness",897,2,33,100,1
785,"T1 Word Awareness",898,2,0,100,2
785,"T1 Word Awareness",898,3,100,100,3
793,"T1 Word Awareness",898,2,0,100,2
793,"T1 Word Awareness",898,3,100,100,3
795,"T1 Word Awareness",898,1,100,100,3
797,"T1 Word Awareness",898,2,33,100,2
797,"T1 Word Awareness",898,3,100,100,3
805,"T1 Word Awareness",898,1,67,100,3
815,"T1 Word Awareness",898,1,67,100,3
822,"T1 Word Awareness",898,2,33,100,3
822,"T1 Word Awareness",898,3,100,100,2
822,"T1 Word Awareness",898,1,67,100,3
826,"T1 Word Awareness",898,2,33,100,2
826,"T1 Word Awareness",898,3,100,100,2
1795,"T1 Word Awareness",898,3,100,100,3
1795,"T1 Word Awareness",898,2,33,100,2
126,"T1 Word Awareness",961,1,100,83,3
134,"T1 Word Awareness",961,1,100,100,3
136,"T1 Word Awareness",961,1,100,100,3
148,"T1 Word Awareness",961,1,100,100,3
1539,"T1 Word Awareness",961,1,100,83,3
127,"T1 Word Awareness",962,1,100,100,3
133,"T1 Word Awareness",962,1,100,83,3
140,"T1 Word Awareness",962,1,100,100,3
143,"T1 Word Awareness",962,1,100,83,3
147,"T1 Word Awareness",962,1,100,100,3
176,"T1 Word Awareness",993,2,67,100,3
179,"T1 Word Awareness",994,1,100,100,3
180,"T1 Word Awareness",994,1,100,100,3
180,"T1 Word Awareness",994,2,67,100,3
1541,"T1 Word Awareness",994,2,67,100,3
1541,"T1 Word Awareness",994,1,100,100,3
1542,"T1 Word Awareness",994,1,100,100,3
1542,"T1 Word Awareness",994,2,67,100,3
1545,"T1 Word Awareness",994,1,100,100,3
192,"T1 Word Awareness",1008,1,100,100,2
199,"T1 Word Awareness",1008,1,100,100,3
200,"T1 Word Awareness",1008,1,100,100,2
204,"T1 Word Awareness",1008,1,100,100,3
206,"T1 Word Awareness",1008,1,100,100,3
195,"T1 Word Awareness",1009,1,67,100,3
202,"T1 Word Awareness",1009,1,100,100,3
203,"T1 Word Awareness",1009,1,100,100,3
207,"T1 Word Awareness",1009,1,100,100,3
1548,"T1 Word Awareness",1009,1,100,100,3
209,"T1 Word Awareness",1021,1,100,100,3
209,"T1 Word Awareness",1021,2,100,67,3
211,"T1 Word Awareness",1021,1,100,100,3
211,"T1 Word Awareness",1021,2,67,100,3
216,"T1 Word Awareness",1021,2,67,100,3
216,"T1 Word Awareness",1021,1,100,100,3
1552,"T1 Word Awareness",1021,2,33,100,3
1552,"T1 Word Awareness",1021,1,100,100,3
1555,"T1 Word Awareness",1021,1,33,50,3
1555,"T1 Word Awareness",1021,2,0,0,3
1557,"T1 Word Awareness",1021,1,100,100,3
1557,"T1 Word Awareness",1021,2,67,100,3
210,"T1 Word Awareness",1022,2,0,100,3
214,"T1 Word Awareness",1022,2,33,100,3
1553,"T1 Word Awareness",1022,2,67,67,3
1555,"T1 Word Awareness",1022,1,0,50,1
1555,"T1 Word Awareness",1022,4,100,100,2
1556,"T1 Word Awareness",1022,1,100,67,3
1556,"T1 Word Awareness",1022,4,100,100,3
1556,"T1 Word Awareness",1022,2,0,33,3
1556,"T1 Word Awareness",1022,3,100,100,3
1558,"T1 Word Awareness",1022,3,100,100,3
1558,"T1 Word Awareness",1022,4,100,100,3
1558,"T1 Word Awareness",1022,1,67,67,3
1561,"T1 Word Awareness",1022,2,67,67,3
1812,"T1 Word Awareness",1022,1,33,50,1
1812,"T1 Word Awareness",1022,4,67,11,3
645,"T1 Word Awareness",1042,3,100,100,3
645,"T1 Word Awareness",1042,1,100,100,3
645,"T1 Word Awareness",1042,4,100,100,3
645,"T1 Word Awareness",1042,2,0,83,3
661,"T1 Word Awareness",1042,2,100,100,3
661,"T1 Word Awareness",1042,3,100,100,3
661,"T1 Word Awareness",1042,1,67,100,3
661,"T1 Word Awareness",1042,4,100,100,3
662,"T1 Word Awareness",1042,3,100,100,3
662,"T1 Word Awareness",1042,1,100,100,3
662,"T1 Word Awareness",1042,4,100,100,3
662,"T1 Word Awareness",1042,2,100,83,3
667,"T1 Word Awareness",1042,2,100,67,3
667,"T1 Word Awareness",1042,3,67,83,3
667,"T1 Word Awareness",1042,1,100,100,3
667,"T1 Word Awareness",1042,4,67,89,3
109,"T1 Word Awareness",1289,3,100,67,3
109,"T1 Word Awareness",1289,1,67,83,3
109,"T1 Word Awareness",1289,2,33,63,4
117,"T1 Word Awareness",1289,3,100,83,3
117,"T1 Word Awareness",1289,1,0,83,3
117,"T1 Word Awareness",1289,2,67,63,4
120,"T1 Word Awareness",1289,3,100,100,3
120,"T1 Word Awareness",1289,1,100,100,3
120,"T1 Word Awareness",1289,2,67,100,4
125,"T1 Word Awareness",1289,2,0,0,3
125,"T1 Word Awareness",1289,3,0,0,3
125,"T1 Word Awareness",1289,1,0,0,3
103,"T1 Word Awareness",1290,1,100,100,3
103,"T1 Word Awareness",1290,2,67,100,3
103,"T1 Word Awareness",1290,1,100,100,3
103,"T1 Word Awareness",1290,3,100,83,3
105,"T1 Word Awareness",1290,2,0,67,3
105,"T1 Word Awareness",1290,1,67,67,3
105,"T1 Word Awareness",1290,3,33,25,2
105,"T1 Word Awareness",1290,1,67,67,3
106,"T1 Word Awareness",1290,2,33,67,3
